Daily / Cumulative;Indicator;Date;Event;region;City;Cases
Daily;Cases;2020-07-18;;Tabuk;Duba;2
Daily;Cases;2020-07-18;;Asir;Al Majarda;16
Daily;Cases;2020-07-18;;Jazan;Aridah;1
Daily;Recoveries;2020-03-18;;Eastern Region;Dammam;2
Daily;Recoveries;2020-03-21;;Mecca;Jeddah;3
Daily;Recoveries;2020-03-26;;Eastern Region;Qatif;3
Daily;Recoveries;2020-03-29;;Eastern Region;Dammam;1
Daily;Recoveries;2020-03-29;;Asir;Khamis Mushait;1
Daily;Recoveries;2020-03-29;;Total;Total;29
Daily;Recoveries;2020-03-30;;Eastern Region;Hufof;1
Daily;Recoveries;2020-03-30;;Mecca;Jeddah;6
Daily;Recoveries;2020-04-02;;Jazan;Jazan;4
Daily;Recoveries;2020-04-03;;Eastern Region;Qatif;1
Daily;Recoveries;2020-04-03;;Total;Total;23
Daily;Recoveries;2020-04-03;;Asir;Bisha;5
Daily;Recoveries;2020-04-05;;Eastern Region;Qatif;2
Daily;Recoveries;2020-04-06;;Qassim;Buraydah;1
Daily;Recoveries;2020-04-06;;Eastern Region;Dammam;2
Daily;Recoveries;2020-04-06;;Total;Total;63
Daily;Recoveries;2020-04-08;;Total;Total;35
Daily;Recoveries;2020-04-10;;Eastern Region;Hufof;1
Daily;Recoveries;2020-04-10;;Eastern Region;Qatif;2
Daily;Recoveries;2020-04-10;;Eastern Region;Dammam;4
Daily;Recoveries;2020-04-11;;Total;Total;41
Daily;Recoveries;2020-04-13;;Qassim;Buraydah;1
Daily;Recoveries;2020-04-13;;Riyadh;Riyadh;60
Daily;Recoveries;2020-04-13;;Eastern Region;Dammam;2
Daily;Recoveries;2020-04-13;;Mecca;Jeddah;9
Daily;Recoveries;2020-04-14;;Eastern Region;Hufof;1
Daily;Recoveries;2020-04-14;;Najran;Najran;1
Daily;Recoveries;2020-04-15;;Eastern Region;Qatif;8
Daily;Recoveries;2020-04-15;;Eastern Region;Dahran;4
Daily;Recoveries;2020-04-16;;Eastern Region;Hufof;6
Daily;Recoveries;2020-04-16;;Eastern Region;Qatif;2
Daily;Recoveries;2020-04-16;;Mecca;Jeddah;13
Daily;Recoveries;2020-04-18;;Eastern Region;Qatif;18
Daily;Recoveries;2020-04-18;;Asir;Abha;2
Daily;Recoveries;2020-04-18;;Eastern Region;Dammam;13
Daily;Recoveries;2020-04-18;;Eastern Region;Khobar;1
Daily;Recoveries;2020-04-18;;Mecca;Jeddah;4
Daily;Recoveries;2020-04-18;;Eastern Region;Ras Tanura;2
Daily;Recoveries;2020-04-19;;Mecca;Al Qunfudhah;2
Daily;Recoveries;2020-04-20;;Eastern Region;Hufof;3
Daily;Recoveries;2020-04-20;;Eastern Region;Qatif;27
Daily;Recoveries;2020-04-20;;Eastern Region;Dammam;13
Daily;Recoveries;2020-04-20;;Jazan;Jazan;11
Daily;Recoveries;2020-04-21;;Northern Borders;Arar;1
Daily;Recoveries;2020-04-21;;Riyadh;Riyadh;30
Daily;Recoveries;2020-04-21;;Al Bahah;Al Bahah;1
Daily;Recoveries;2020-04-21;;Asir;Muhayil Aseer;1
Daily;Recoveries;2020-04-22;;Eastern Region;Khobar;7
Daily;Recoveries;2020-04-23;;Mecca;Mecca;55
Daily;Recoveries;2020-04-24;;Mecca;Taif;5
Daily;Recoveries;2020-04-24;;Al Bahah;Al Bahah;4
Daily;Recoveries;2020-04-24;;Jazan;Sabya;3
Daily;Recoveries;2020-04-24;;Eastern Region;Ras Tanura;1
Daily;Recoveries;2020-04-24;;Eastern Region;Dahran;2
Daily;Recoveries;2020-04-25;;Eastern Region;Dammam;7
Daily;Recoveries;2020-04-25;;Total;Total;142
Daily;Recoveries;2020-04-26;;Riyadh;Riyadh;7
Daily;Recoveries;2020-04-27;;Mecca;Taif;54
Daily;Recoveries;2020-04-27;;Eastern Region;Qatif;14
Daily;Recoveries;2020-04-27;;Tabuk;Tabuk;1
Daily;Recoveries;2020-04-28;;Al Bahah;Al Bahah;6
Daily;Recoveries;2020-04-28;;Mecca;Mecca;46
Daily;Recoveries;2020-04-28;;Total;Total;169
Daily;Recoveries;2020-04-28;;Mecca;Jeddah;75
Daily;Recoveries;2020-04-29;;Total;Total;210
Daily;Recoveries;2020-05-01;;Asir;Khamis Mushait;2
Daily;Recoveries;2020-05-01;;Mecca;Jeddah;49
Daily;Recoveries;2020-05-02;;Asir;Sabt Al Alayah;5
Daily;Recoveries;2020-05-02;;Mecca;Adham;1
Daily;Recoveries;2020-05-02;;Qassim;Unayzah;7
Daily;Recoveries;2020-05-02;;Eastern Region;Dammam;43
Daily;Recoveries;2020-05-02;;Qassim;Al Mithnab;1
Daily;Recoveries;2020-05-02;;Asir;Bisha;2
Daily;Recoveries;2020-05-04;;Medina;Yanbu;26
Daily;Recoveries;2020-05-04;;Eastern Region;Hufof;41
Daily;Recoveries;2020-05-04;;Mecca;Taif;7
Daily;Recoveries;2020-05-04;;Total;Total;955
Daily;Recoveries;2020-05-05;;Mecca;Taif;9
Daily;Recoveries;2020-05-05;;Tabuk;Tabuk;18
Daily;Recoveries;2020-05-05;;Qassim;Al Bukayriyah;1
Daily;Recoveries;2020-05-05;;Mecca;Al Muwayh;1
Daily;Recoveries;2020-05-06;;Eastern Region;Hufof;21
Daily;Recoveries;2020-05-06;;Qassim;Buraydah;6
Daily;Recoveries;2020-05-06;;Qassim;Unayzah;4
Daily;Recoveries;2020-05-06;;Mecca;Mecca;402
Daily;Recoveries;2020-05-06;;Eastern Region;Dammam;12
Daily;Recoveries;2020-05-06;;Eastern Region;Jubail;1
Daily;Recoveries;2020-05-07;;Al Bahah;Baljurashi;4
Daily;Recoveries;2020-05-07;;Riyadh;Riyadh;174
Daily;Recoveries;2020-05-07;;Mecca;Mecca;323
Daily;Recoveries;2020-05-07;;Eastern Region;Dammam;17
Daily;Recoveries;2020-05-07;;Asir;Khamis Mushait;2
Daily;Recoveries;2020-05-07;;Asir;Ahad Rafidah;1
Daily;Recoveries;2020-05-07;;Mecca;Al Muwayh;1
Daily;Recoveries;2020-05-08;;Total;Total;1024
Daily;Recoveries;2020-05-08;;Eastern Region;Khobar;23
Daily;Recoveries;2020-05-08;;Northern Borders;Rafha;1
Daily;Recoveries;2020-05-09;;Riyadh;Riyadh;310
Daily;Recoveries;2020-05-09;;Mecca;Mecca;376
Daily;Recoveries;2020-05-09;;Asir;Khamis Mushait;10
Daily;Recoveries;2020-05-09;;Asir;Bisha;1
Daily;Recoveries;2020-05-09;;Al Bahah;Al Aqiq;1
Daily;Recoveries;2020-05-09;;Asir;Ahad Rafidah;1
Daily;Recoveries;2020-05-10;;Qassim;Buraydah;8
Daily;Recoveries;2020-05-10;;Riyadh;Riyadh;496
Daily;Recoveries;2020-05-10;;Eastern Region;Jubail;3
Daily;Recoveries;2020-05-10;;Eastern Region;Al Jafr;3
Daily;Recoveries;2020-05-11;;Mecca;Mecca;367
Daily;Recoveries;2020-05-11;;Najran;Najran;2
Daily;Recoveries;2020-05-11;;Mecca;Jeddah;92
Daily;Recoveries;2020-05-12;;Asir;Muhayil Aseer;1
Daily;Recoveries;2020-05-12;;Tabuk;Qurayyat;8
Daily;Recoveries;2020-05-13;;Mecca;Taif;87
Daily;Recoveries;2020-05-13;;Riyadh;Riyadh;236
Daily;Recoveries;2020-05-13;;Eastern Region;Dammam;78
Daily;Recoveries;2020-05-13;;Mecca;Qiya;1
Daily;Recoveries;2020-05-13;;Asir;Khamis Mushait;1
Daily;Recoveries;2020-05-13;;Total;Total;1429
Daily;Recoveries;2020-05-14;;Al Bahah;Al Bahah;2
Daily;Recoveries;2020-05-14;;Eastern Region;Dammam;21
Daily;Recoveries;2020-05-14;;Total;Total;2818
Daily;Recoveries;2020-05-14;;Mecca;Al Qunfudhah;5
Daily;Recoveries;2020-05-14;;Jazan;Al Tuwal;2
Daily;Recoveries;2020-05-14;;Jazan;Baish;304
Daily;Recoveries;2020-05-15;;Riyadh;Wadi Addawasir;1
Daily;Recoveries;2020-05-15;;Al Bahah;Baljurashi;1
Daily;Recoveries;2020-05-15;;Riyadh;Muzahmiya;1
Daily;Recoveries;2020-05-15;;Eastern Region;Dammam;57
Daily;Recoveries;2020-05-15;;Mecca;Jeddah;423
Daily;Recoveries;2020-05-15;;Asir;Muhayil Aseer;2
Daily;Recoveries;2020-05-15;;Medina;Medina;370
Daily;Recoveries;2020-05-16;;Riyadh;Layla;2
Daily;Recoveries;2020-05-16;;Eastern Region;Hufof;147
Daily;Recoveries;2020-05-16;;Riyadh;Al Duwadimi;1
Daily;Recoveries;2020-05-16;;Eastern Region;Bqeeq;4
Daily;Recoveries;2020-05-17;;Northern Borders;Arar;2
Daily;Recoveries;2020-05-17;;Riyadh;Al Quwaiiyah;1
Daily;Recoveries;2020-05-17;;Riyadh;Az Zulfi;62
Daily;Recoveries;2020-05-17;;Riyadh;Howtat Bani Tamim;1
Daily;Recoveries;2020-05-17;;Jazan;Sabya;38
Daily;Recoveries;2020-05-17;;Asir;Muhayil Aseer;2
Daily;Recoveries;2020-05-17;;Jazan;Jazan;2
Daily;Recoveries;2020-05-17;;Jazan;Baish;33
Daily;Recoveries;2020-05-17;;Northern Borders;Rafha;1
Daily;Recoveries;2020-05-18;;Qassim;Buraydah;1
Daily;Recoveries;2020-05-18;;Eastern Region;Jubail;85
Daily;Recoveries;2020-05-18;;Eastern Region;Khobar;63
Daily;Recoveries;2020-05-19;;Riyadh;Riyadh;585
Daily;Recoveries;2020-05-19;;Eastern Region;Dammam;119
Daily;Recoveries;2020-05-19;;Northern Borders;Hazm Al Jalamid;1
Daily;Recoveries;2020-05-19;;Total;Total;1844
Daily;Recoveries;2020-05-19;;Asir;Bisha;4
Daily;Recoveries;2020-05-19;;Mecca;Hadda;6
Daily;Recoveries;2020-05-19;;Najran;Najran;1
Daily;Recoveries;2020-05-19;;Al Bahah;Al Qara;2
Daily;Recoveries;2020-05-19;;Eastern Region;Ras Tanura;7
Daily;Recoveries;2020-05-19;;Riyadh;Ar Rayn;1
Daily;Recoveries;2020-05-20;;Hail;Ha'il;11
Daily;Recoveries;2020-05-20;;Mecca;Taif;21
Daily;Recoveries;2020-05-20;;Eastern Region;Nairyah;9
Daily;Recoveries;2020-05-20;;Riyadh;Diriyah;23
Daily;Recoveries;2020-05-20;;Riyadh;Howtat Bani Tamim;1
Daily;Recoveries;2020-05-20;;Asir;Khamis Mushait;3
Daily;Recoveries;2020-05-20;;Al Jouf;Al Hadithah Border Station;2
Daily;Recoveries;2020-05-21;;Medina;Wadi Al Fara'a;6
Daily;Recoveries;2020-05-21;;Qassim;Unayzah;11
Daily;Recoveries;2020-05-21;;Qassim;Al Hanakia;1
Daily;Recoveries;2020-05-21;;Eastern Region;Nairyah;11
Daily;Recoveries;2020-05-21;;Asir;Khamis Mushait;7
Daily;Recoveries;2020-05-21;;Eastern Region;Khobar;240
Daily;Recoveries;2020-05-21;;Mecca;Al Lith;3
Daily;Recoveries;2020-05-21;;Eastern Region;Ras Tanura;13
Daily;Recoveries;2020-05-21;;Eastern Region;Dahran;22
Daily;Recoveries;2020-05-22;;Riyadh;Riyadh;599
Daily;Recoveries;2020-05-22;;Riyadh;Al Duwadimi;1
Daily;Recoveries;2020-05-22;;Eastern Region;Al Jafr;2
Daily;Recoveries;2020-05-22;;Total;Total;2233
Daily;Recoveries;2020-05-22;;Mecca;Hadda;5
Daily;Recoveries;2020-05-22;;Tabuk;Umluj;13
Daily;Recoveries;2020-05-22;;Mecca;Jeddah;255
Daily;Recoveries;2020-05-22;;Eastern Region;Hafr Al Batin;6
Daily;Recoveries;2020-05-22;;Riyadh;Marat;1
Daily;Recoveries;2020-05-22;;Eastern Region;Dahran;15
Daily;Recoveries;2020-05-23;;Northern Borders;Al Judayyidah;1
Daily;Recoveries;2020-05-23;;Eastern Region;Dammam;262
Daily;Recoveries;2020-05-23;;Riyadh;Kharj;4
Daily;Recoveries;2020-05-23;;Riyadh;Diriyah;52
Daily;Recoveries;2020-05-23;;Eastern Region;Khobar;96
Daily;Recoveries;2020-05-23;;Jazan;Baish;14
Daily;Recoveries;2020-05-23;;Eastern Region;Khafji;2
Daily;Recoveries;2020-05-24;;Riyadh;Layla;1
Daily;Recoveries;2020-05-24;;Mecca;Taif;68
Daily;Recoveries;2020-05-24;;Najran;Sharorah;3
Daily;Recoveries;2020-05-24;;Riyadh;Muzahmiya;1
Daily;Recoveries;2020-05-24;;Mecca;Qiya;1
Daily;Recoveries;2020-05-24;;Medina;Mahd Al Dhahab;7
Daily;Recoveries;2020-05-24;;Asir;Khamis Mushait;8
Daily;Recoveries;2020-05-24;;Najran;Najran;1
Daily;Recoveries;2020-05-24;;Riyadh;Ar Rayn;1
Daily;Recoveries;2020-05-25;;Najran;Sharorah;1
Daily;Recoveries;2020-05-25;;Riyadh;Riyadh;694
Daily;Recoveries;2020-05-25;;Mecca;Mecca;166
Daily;Recoveries;2020-05-25;;Tabuk;Tabuk;2
Daily;Recoveries;2020-05-25;;Eastern Region;Salwa;1
Daily;Recoveries;2020-05-25;;Riyadh;Kharj;4
Daily;Recoveries;2020-05-25;;Northern Borders;Hazm Al Jalamid;2
Daily;Recoveries;2020-05-26;;Mecca;Taif;86
Daily;Recoveries;2020-05-26;;Qassim;Buraydah;16
Daily;Recoveries;2020-05-26;;Riyadh;Diriyah;12
Daily;Recoveries;2020-05-26;;Eastern Region;Al Jafr;7
Daily;Recoveries;2020-05-26;;Tabuk;Haql;1
Daily;Recoveries;2020-05-26;;Eastern Region;Bqeeq;13
